station_id,month,avg_pm25,avg_temp,avg_wind_speed,avg_wind_direction,period_Post-COVID,period_Pre-COVID,wind_cardinal_SE,wind_cardinal_W,comuna_Pudahuel,comuna_Puente Alto,comuna_Santiago
D30,2020-05-01,39.19588592800373,12.731431905523312,0.6383307697508326,184.91461585257585,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-06-01,40.47083333333333,8.132825488664416,0.5996455429231801,191.48114001208708,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-07-01,50.4604371201496,8.695549014662616,0.5459121331381095,180.19531804881396,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-08-01,31.154569892473116,9.7023713017203,0.8690205424547105,204.32061115740447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-09-01,20.223484848484848,13.034336173759927,1.1149418785681062,199.45826250835444,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-10-01,14.950736325385694,15.538768746314409,1.4124972784780032,197.47081916086216,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-11-01,11.875646997929607,17.8502849598944,1.610815707629017,198.00715373247425,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2020-12-01,11.492703533026113,20.557467157939612,1.6385373039927174,201.3520469519606,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-01-01,11.705645161290322,20.780382505027198,1.6437456095140548,197.4130518904296,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-02-01,13.122817852437418,19.103511972361627,1.443764746042344,198.53331879923937,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-03-01,13.55877616747182,19.276643085978844,1.3396158666904279,195.26324137397435,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-04-01,22.20475327812284,14.622192682884247,0.927659865631481,198.51315528434762,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-05-01,45.211021505376344,11.75603207092612,0.5550598891386862,189.4682300325323,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-06-01,48.867753623188406,9.705850509815997,0.5729373118966978,194.96056529071524,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-07-01,68.68472417017297,8.11023167870998,0.5830044091013319,191.7258181248081,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-08-01,39.4430596285435,9.888474669769035,0.8037472371094931,194.04948955708394,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-09-01,17.71814092953523,12.364504108335264,1.2531312040957807,195.59719510448207,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-10-01,14.160121552127162,15.772734595855411,1.4500153812504377,196.0234861729676,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-11-01,11.957080200501252,17.43539538784651,1.7576097039081304,198.34075138281787,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2021-12-01,12.486681329423265,20.003569822041054,1.8070335048027526,201.68576216351383,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-01-01,9.1523492286115,20.112787861977854,1.8103248271753987,201.31568794679063,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-02-01,12.83896221532091,20.06848615646901,1.556357413934911,200.76981293250898,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-03-01,15.35,18.089001881281536,1.2846816162198471,202.40159608364104,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-04-01,20.90277777777778,14.528384080198075,0.9606415990041569,200.92415805028543,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-05-01,49.08660589060308,10.908829622147861,0.6615260539958965,196.422574257206,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-06-01,53.34444444444444,8.188531321976592,0.6056757020401872,193.68305967605363,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-07-01,40.461943164362516,7.192451888152589,0.646658582924225,191.65008930141042,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-08-01,35.846519189085804,9.641382950609161,0.8212623823236512,201.07539032058315,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-09-01,22.697359464207292,11.280766962607197,1.1218503950245882,205.84777223294176,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-10-01,11.939760508308895,15.289207195722929,1.3974240099858057,203.97868602710503,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-11-01,11.600614844093105,18.567420356957914,1.5665294482352148,198.93498145021601,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2022-12-01,14.89516129032258,21.790270429552475,1.622467387815617,204.7625410577987,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-01-01,11.935483870967742,21.373963557263856,1.630024736277729,202.18936432048838,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-02-01,25.43961660751257,22.485824525021336,1.341357969552568,198.54354432218176,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-03-01,12.068840579710145,20.91927969455719,1.234725570542387,198.70417142573044,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-04-01,20.242995169082125,15.925958720007957,0.8509173006284139,195.9029068561082,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-05-01,43.992695184665735,11.87498116316025,0.6267301242517059,194.56246284959042,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-06-01,46.74727711901625,10.362304653733277,0.5548219428891685,185.86224684761,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-07-01,48.16532258064516,9.948587589206234,0.563627053766326,192.8088979558839,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-08-01,26.555867227676483,11.357478538339596,0.8432322519377213,200.43222841127226,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-09-01,19.63335945663532,12.151858541160792,0.8904081188315524,198.44874679346256,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-10-01,14.266304347826088,13.957663944665937,1.1980122715355812,208.80072625823644,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-11-01,10.936996779388084,15.014470308491191,1.1885246087752181,190.25046682678126,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2023-12-01,13.501884057971015,19.71514839980913,1.5962865259531562,202.73724996222964,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-01-01,11.946236559139784,22.10543547138091,1.560664310352564,203.43645708343035,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-02-01,13.08706896551724,22.29898666485973,1.375091771659543,202.13891185131564,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-03-01,14.31327160493827,20.481946575788804,1.0835252733704244,197.48642614676996,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-04-01,16.166254940711465,14.77483910035553,0.8087899590823944,197.50837427241257,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-05-01,40.030833333333334,8.860791469714744,0.7985437723884503,195.9358951503715,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-06-01,46.12167729930888,9.637407347362673,0.8550704580725006,183.38459654925722,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-07-01,60.84938267669684,8.394594117646026,0.8603367902303336,196.3314713254961,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-08-01,26.524122807017545,9.68416963092852,1.0923334090692693,203.41861350246165,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-09-01,18.120775058275058,13.586126645614495,1.3460000655122673,204.5634632257697,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-10-01,12.896505376344086,16.919036754997826,1.6084356940744486,210.76110013646465,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-11-01,9.193780193236714,18.985504627976443,1.800926402238409,210.45905636656974,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D30,2024-12-01,10.418010752688172,20.896819859422664,1.9207929768349215,211.23664007135616,1.0,0.0,0.0,0.0,1.0,0.0,0.0
D15,2018-01-01,15.588082791448851,20.74598197698583,2.090532304110519,243.57538395688408,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-02-01,17.276915113871638,21.252775244749028,1.937004010633323,241.86715977795788,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-06-01,36.937807881773395,9.29209816786723,0.8944752874622834,162.00468570807132,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-07-01,32.539167916041976,8.366618873782457,0.929828974083699,171.9898028661986,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-08-01,31.519444444444442,10.553592584040668,1.0145554849880203,173.08724790303404,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-09-01,19.474137931034484,12.659664346568887,1.1636268113694295,184.568905382749,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-10-01,16.129489603024574,13.27812934051844,1.4184745330094308,201.96608800203853,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-11-01,7.726709013914095,19.047174963602064,1.6704007946376656,198.23892140585008,0.0,1.0,0.0,0.0,0.0,1.0,0.0
D15,2018-12-01,9.87558275058275,19.136693335357524,1.7503041443337646,215.4531844860607,0.0,1.0,0.0,0.0,0.0,1.0,0.0
