FECHA (YYMMDD);HORA (HHMM);;
200314;1500;29,65;
200314;1600;29,9333;
200314;1700;29,025;
200314;1800;26,6837;
200314;1900;24,2917;
200314;2000;22,6167;
200314;2100;21,4083;
200314;2200;20,1083;
200314;2300;19,1;
200315;0000;18,325;
200315;0100;17,5333;
200315;0200;16,575;
200315;0300;15,6833;
200315;0400;15,2333;
200315;0500;14,7768;
200315;0600;14,7833;
200315;0700;17,0917;
200315;0800;21,9917;
200315;0900;24,2583;
200315;1000;26,0583;
200315;1100;27,325;
200315;1200;29,05;
200315;1300;29,9083;
200315;1400;30,675;
200315;1500;30,8417;
200315;1600;30,6083;
200315;1700;29,15;
200315;1800;26,8083;
200315;1900;24,4583;
200315;2000;22,5583;
200315;2100;21,0384;
200315;2200;19,413;
200315;2300;18,3543;
200316;0000;17,575;
200316;0100;16,7083;
200316;0200;15,2583;
200316;0300;14,4;
200316;0400;13,7913;
200316;0500;13,4094;
200316;0600;13,225;
200316;0700;14,7417;
200316;0800;17,0333;
200316;0900;19,6;
200316;1000;21,5417;
200316;1100;23,7083;
200316;1200;24,6833;
200316;1300;25,2083;
200316;1400;25,5833;
200316;1500;25,2667;
200316;1600;24,625;
200316;1700;23,225;
200316;1800;20,7917;
200316;1900;18,5917;
200316;2000;17,1667;
200316;2100;16,35;
200316;2200;15,4583;
200316;2300;15,0167;
200317;0000;14,1333;
200317;0100;13,3333;
200317;0200;12,9909;
200317;0300;12,775;
200317;0400;12,1;
200317;0500;11,9003;
200317;0600;11,9333;
200317;0700;13,0333;
200317;0800;16,5333;
200317;0900;18,4583;
200317;1000;20,2333;
200317;1100;22,2333;
200317;1200;24,1;
200317;1300;25,2917;
200317;1400;26,5083;
200317;1500;26,8333;
200317;1600;26,7167;
200317;1700;25,8417;
200317;1800;24,0167;
200317;1900;21,7833;
200317;2000;19,9417;
200317;2100;18,775;
200317;2200;17,8167;
200317;2300;16,5015;
200318;0000;15,85;
200318;0100;15,1667;
200318;0200;14,5;
200318;0300;13,8833;
200318;0400;13,0117;
200318;0500;12,7783;
200318;0600;12,85;
200318;0700;14,7333;
200318;0800;18,075;
200318;0900;20,4833;
200318;1000;22,9667;
200318;1100;24,9583;
200318;1200;26,2833;
200318;1300;27,2583;
200318;1400;27,9833;
200318;1500;28,0417;
200318;1600;27,6833;
200318;1700;26,1583;
200318;1800;24,0083;
200318;1900;21,6333;
200318;2000;20,075;
200318;2100;18,8417;
200318;2200;17,7167;
200318;2300;16,6333;
200319;0000;15,4333;
200319;0100;14,6333;
200319;0200;13,975;
200319;0300;13,1333;
200319;0400;12,325;
200319;0500;11,9192;
200319;0600;11,8;
200319;0700;14,2;
200319;0800;17,375;
200319;0900;20,1833;
200319;1000;22,575;
200319;1100;24,5333;
200319;1200;25,975;
200319;1300;27,5583;
200319;1400;28,475;
200319;1500;28,6917;
200319;1600;28,4667;
200319;1700;27,0917;
200319;1800;24,275;
200319;1900;21,55;
200319;2000;19,825;
200319;2100;18,5417;
200319;2200;17,175;
200319;2300;16,1083;
200320;0000;15,25;
200320;0100;14,5917;
200320;0200;13,8417;
200320;0300;13,3909;
200320;0400;12,8;
200320;0500;12,3685;
200320;0600;12,1417;
200320;0700;13,6667;
200320;0800;17,0333;
200320;0900;19,8333;
200320;1000;23,0417;
200320;1100;24,2833;
200320;1200;25,375;
200320;1300;26,0417;
200320;1400;26,8667;
200320;1500;27,0167;
200320;1600;26,2917;
200320;1700;24,5667;
200320;1800;21,6333;
200320;1900;19,3833;
200320;2000;17,6917;
200320;2100;16,175;
200320;2200;15,2667;
200320;2300;14,5355;
200321;0000;14,0833;
200321;0100;13,3583;
200321;0200;12,3917;
200321;0300;12,2833;
200321;0400;11,6667;
200321;0500;11,0678;
200321;0600;9,95833;
200321;0700;9,73334;
200321;0800;10,9667;
200321;0900;12,0583;
200321;1000;13,525;
200321;1100;14,325;
200321;1200;15,2083;
200321;1300;16,8167;
200321;1400;18,8167;
200321;1500;19,8;
200321;1600;20,525;
200321;1700;20,1333;
200321;1800;18,7;
200321;1900;17,65;
200321;2000;16,1667;
200321;2100;14,8;
200321;2200;13,7933;
200321;2300;13,8431;
200322;0000;13,9902;
200322;0100;13,6511;
200322;0200;12,9009;
200322;0300;12,25;
200322;0400;12,4167;
200322;0500;11,917;
200322;0600;11,25;
200322;0700;12,25;
200322;0800;14,675;
200322;0900;16,8583;
200322;1000;17,9917;
200322;1100;20,0167;
200322;1200;21,6333;
200322;1300;22,8634;
200322;1400;24,65;
200322;1500;25,875;
200322;1600;26;
200322;1700;25,812;
200322;1800;23,145;
200322;1900;20,6362;
200322;2000;18,8943;
200322;2100;17,6689;
200322;2200;16,7435;
200322;2300;15,8257;
200323;0000;14,925;
200323;0100;14,05;
200323;0200;13,3917;
200323;0300;12,5583;
200323;0400;11,625;
200323;0500;11,3866;
200323;0600;10,9167;
200323;0700;12,6917;
200323;0800;16,5;
200323;0900;18,7083;
200323;1000;21,4583;
200323;1100;24,4833;
200323;1200;28,1;
200323;1300;29,5583;
200323;1400;30,15;
200323;1500;29,9167;
200323;1600;29,2;
200323;1700;27,6833;
200323;1800;25,3333;
200323;1900;22,575;
200323;2000;20,1417;
200323;2100;18,2083;
200323;2200;16,4171;
200323;2300;15,35;
200324;0000;14,4417;
200324;0100;13,7917;
200324;0200;12,9583;
200324;0300;12,6667;
200324;0400;11,725;
200324;0500;11,2692;
200324;0600;10,7091;
200324;0700;12,9;
200324;0800;18,5083;
200324;0900;21,4667;
200324;1000;23,4667;
200324;1100;25,225;
200324;1200;26,7667;
200324;1300;27,8667;
200324;1400;28,5583;
200324;1500;28,7333;
200324;1600;27,7417;
200324;1700;25,8167;
200324;1800;23,1583;
200324;1900;21,1417;
200324;2000;19,9167;
200324;2100;18,7917;
200324;2200;17,875;
200324;2300;16,8917;
200325;0000;16,025;
200325;0100;15,4091;
200325;0200;15,2583;
200325;0300;14,6917;
200325;0400;13,8167;
200325;0500;13,1518;
200325;0600;12,95;
200325;0700;14;
200325;0800;18,2833;
200325;0900;20,2167;
200325;1000;22,125;
200325;1100;24,0583;
200325;1200;25,025;
200325;1300;26,4583;
200325;1400;27,4667;
200325;1500;28,0091;
200325;1600;28,1583;
200325;1700;27,55;
200325;1800;24,9833;
200325;1900;22,6167;
200325;2000;20,8083;
200325;2100;19,0833;
200325;2200;18,0417;
200325;2300;17,2043;
200326;0000;16,3957;
200326;0100;15,6685;
200326;0200;14,9933;
200326;0300;14,2;
200326;0400;13,868;
200326;0500;13,3094;
200326;0600;12,875;
200326;0700;14,325;
200326;0800;19,275;
200326;0900;20,35;
200326;1000;21,65;
200326;1100;23,8333;
200326;1200;25,425;
200326;1300;26,2417;
200326;1400;26,0833;
200326;1500;25,675;
200326;1600;24,875;
200326;1700;24,025;
200326;1800;21,55;
200326;1900;19,2333;
200326;2000;18,0417;
200326;2100;16,9333;
200326;2200;15,8433;
200326;2300;14,7431;
200327;0000;13,8;
200327;0100;13,1;
200327;0200;12,1583;
200327;0300;12,2417;
200327;0400;12,3917;
200327;0500;12,7336;
200327;0600;12,8917;
200327;0700;13,3167;
200327;0800;14,0917;
200327;0900;14,5;
200327;1000;14,8167;
200327;1100;16,0417;
200327;1200;17,625;
200327;1300;18,8;
200327;1400;19,875;
200327;1500;20,3818;
200327;1600;20,2667;
200327;1700;19,975;
200327;1800;17,9417;
200327;1900;16,4696;
200327;2000;15,4846;
200327;2100;14,7167;
200327;2200;13,9583;
200327;2300;13,4757;
200328;0000;12,8917;
200328;0100;12,2667;
200328;0200;11,875;
200328;0300;11,5833;
200328;0400;12,2333;
200328;0500;13,2616;
200328;0600;13,7667;
200328;0700;14,1583;
200328;0800;14,6583;
200328;0900;15,175;
200328;1000;16,4167;
200328;1100;18,15;
200328;1200;19,2417;
200328;1300;19,3917;
200328;1400;19,725;
200328;1500;21,15;
200328;1600;22,1333;
200328;1700;22,3083;
200328;1800;20,5851;
200328;1900;18,8015;
200328;2000;17,1083;
200328;2100;15,8917;
200328;2200;14,9169;
200328;2300;14,175;
200329;0000;13,8167;
200329;0100;13,2833;
200329;0200;12,9667;
200329;0300;12,3333;
200329;0400;11,9;
200329;0500;11,7025;
200329;0600;11,7167;
200329;0700;13,2333;
200329;0800;17,5667;
200329;0900;19;
200329;1000;20,9583;
200329;1100;22,9833;
200329;1200;24,8083;
200329;1300;26,1083;
200329;1400;26,7833;
200329;1500;27,1818;
200329;1600;26,6417;
200329;1700;25,725;
200329;1800;24,0921;
200329;1900;22,2083;
200329;2000;20,575;
200329;2100;18,775;
200329;2200;17,6417;
200329;2300;16,95;
200330;0000;16,425;
200330;0100;15,8667;
200330;0200;15,2;
200330;0300;14,8083;
200330;0400;14,45;
200330;0500;14,1351;
200330;0600;13,6833;
200330;0700;14,8417;
200330;0800;18,2667;
200330;0900;21,0583;
200330;1000;23,5667;
200330;1100;25,7833;
200330;1200;27,875;
200330;1300;29,2333;
200330;1400;30,0333;
200330;1500;29,9083;
200330;1600;29,3917;
200330;1700;28,5583;
200330;1800;26,3667;
200330;1900;23,5667;
200330;2000;21,6417;
200330;2100;20,1884;
200330;2200;18,838;
200330;2300;17,8293;
200331;0000;16,9083;
200331;0100;16,0083;
200331;0200;15,2;
200331;0300;14,5083;
200331;0400;13,875;
200331;0500;13,3261;
200331;0600;13,05;
200331;0700;14,5667;
200331;0800;19,725;
200331;0900;21,9083;
200331;1000;23,8;
200331;1100;25,6167;
200331;1200;27,7167;
200331;1300;27,8833;
200331;1400;28,6167;
200331;1500;28,9;
200331;1600;28,3833;
200331;1700;27,4;
200331;1800;24,8667;
200331;1900;22,5833;
200331;2000;20,775;
200331;2100;19,7;
200331;2200;18,0449;
200331;2300;16,9196;
200401;0000;16,0858;
200401;0100;15,6011;
200401;0200;14,5592;
200401;0300;13,9333;
200401;0400;13,1417;
200401;0500;13,1003;
200401;0600;12,5083;
200401;0700;13,175;
200401;0800;16,5583;
200401;0900;20,0083;
200401;1000;22,525;
200401;1100;24,7583;
200401;1200;26,1167;
200401;1300;26,9417;
200401;1400;27,8583;
200401;1500;28,6167;
200401;1600;28,3167;
200401;1700;27,3167;
200401;1800;25,1417;
200401;1900;22,7362;
200401;2000;19,725;
200401;2100;17,6;
200401;2200;15,9417;
200401;2300;15,0917;
200402;0000;14,1667;
200402;0100;13,6667;
200402;0200;13,0333;
200402;0300;12,575;
200402;0400;12,1917;
200402;0500;11,895;
200402;0600;11,6917;
200402;0700;12,7833;
200402;0800;18,3;
200402;0900;22,125;
200402;1000;24,8917;
200402;1100;28,3167;
200402;1200;30,4;
200402;1300;31,45;
200402;1400;32,9833;
200402;1500;33,2917;
200402;1600;32,6417;
200402;1700;30,8;
200402;1800;26,9;
200402;1900;23,4583;
200402;2000;20,5167;
200402;2100;19,1667;
200402;2200;17,5671;
200402;2300;16,0667;
200403;0000;14,7417;
200403;0100;14,125;
200403;0200;13,3083;
200403;0300;12,4417;
200403;0400;11,9083;
200403;0500;11,3358;
200403;0600;11,375;
200403;0700;12,5833;
200403;0800;17,0583;
200403;0900;19,325;
200403;1000;21,6167;
200403;1100;23,5833;
200403;1200;25;
200403;1300;26,1917;
200403;1400;26,3583;
200403;1500;26,6333;
200403;1600;26,4333;
200403;1700;25,1667;
200403;1800;22,225;
200403;1900;19,8917;
200403;2000;18,5333;
200403;2100;17,2167;
200403;2200;15,3667;
200403;2300;14,5167;
200404;0000;13,9583;
200404;0100;13,3417;
200404;0200;13,0583;
200404;0300;12,8667;
200404;0400;12,475;
200404;0500;12,2101;
200404;0600;11,9167;
200404;0700;12,4667;
200404;0800;16,2833;
200404;0900;18,5583;
200404;1000;20,6583;
200404;1100;22,3167;
200404;1200;23,7;
200404;1300;24,8667;
200404;1400;25,3083;
200404;1500;25,1083;
200404;1600;24,9833;
200404;1700;23,5833;
200404;1800;21,4;
200404;1900;19,1583;
200404;2000;17,725;
200404;2100;16,9467;
200404;2200;15,3856;
200404;2300;14,7104;
200405;0000;14,3167;
200405;0100;13,6417;
200405;0200;12,6333;
200405;0300;12,2917;
200405;0400;11,8417;
200405;0500;11,4178;
200405;0600;11,2167;
200405;0700;11,6583;
200405;0800;14,85;
200405;0900;17;
200405;1000;18,9083;
200405;1100;21,2333;
200405;1200;22,4833;
200405;1300;24,2;
200405;1400;25,8167;
200405;1500;25,5333;
200405;1600;25,4833;
200405;1700;23,7667;
200405;1800;21,6;
200405;1900;19,8417;
200405;2000;17,8167;
200405;2100;16,6667;
200405;2200;15,9833;
200405;2300;15,0083;
200406;0000;14,0417;
200406;0100;13,4583;
200406;0200;12,6583;
200406;0300;11,9583;
200406;0400;11,6922;
200406;0500;11,5086;
200406;0600;11,21;
200406;0700;12,1417;
200406;0800;18,1583;
200406;0900;19,8917;
200406;1000;22,2583;
200406;1100;24,9333;
200406;1200;26,4667;
200406;1300;28,0417;
200406;1400;28,9833;
200406;1500;29,2182;
200406;1600;29,025;
200406;1700;27,9583;
200406;1800;25,4;
200406;1900;21,6917;
200406;2000;19,6167;
200406;2100;18,775;
200406;2200;17,6417;
200406;2300;16,5333;
200407;0000;15,3583;
200407;0100;14,9167;
200407;0200;14,3583;
200407;0300;14,6667;
200407;0400;13,7;
200407;0500;13,1282;
200407;0600;12,7417;
200407;0700;13,0917;
200407;0800;18,85;
200407;0900;22,65;
200407;1000;25,125;
200407;1100;27,8083;
200407;1200;29,0083;
200407;1300;29,8333;
200407;1400;30,4;
200407;1500;30,5167;
200407;1600;30,1083;
200407;1700;28,6917;
200407;1800;25,2583;
200407;1900;22,5083;
200407;2000;20,0083;
200407;2100;18,425;
200407;2200;16,9917;
200407;2300;16,2333;
200408;0000;15,05;
200408;0100;13,9833;
200408;0200;13,2333;
200408;0300;12,55;
200408;0400;12,25;
200408;0500;11,8933;
200408;0600;11,6667;
200408;0700;12,4167;
200408;0800;16,3167;
200408;0900;19,2083;
200408;1000;21,1333;
200408;1100;23,3167;
200408;1200;23,725;
200408;1300;23,9667;
200408;1400;23,8333;
200408;1500;23,225;
200408;1600;22,1;
200408;1700;20,4417;
200408;1800;18,25;
200408;1900;16,625;
200408;2000;15,525;
200408;2100;14,5;
200408;2200;13,725;
200408;2300;12,9833;
200409;0000;12,2417;
200409;0100;11,8858;
200409;0200;11,5273;
200409;0300;11,2;
200409;0400;11,1417;
200409;0500;11,3018;
200409;0600;11,35;
200409;0700;11,6917;
200409;0800;12,4333;
200409;0900;13,7083;
200409;1000;15,6833;
200409;1100;17,9083;
200409;1200;19,9;
200409;1300;20,7;
200409;1400;21,7333;
200409;1500;22,3667;
200409;1600;22,1;
200409;1700;20,6167;
200409;1800;18,6833;
200409;1900;16,9667;
200409;2000;15,6333;
200409;2100;14,5583;
200409;2200;13,4917;
200409;2300;12,7437;
200410;0000;11,9686;
200410;0100;11,185;
200410;0200;10,7265;
200410;0300;10,45;
200410;0400;10,575;
200410;0500;10,876;
200410;0600;11,2833;
200410;0700;11,3833;
200410;0800;12,025;
200410;0900;12,8333;
200410;1000;14,7833;
200410;1100;16,375;
200410;1200;17,775;
200410;1300;19,275;
200410;1400;20,3583;
200410;1500;21,225;
200410;1600;21,2667;
200410;1700;20,275;
200410;1800;18,675;
200410;1900;17,2126;
200410;2000;15,8353;
200410;2100;14,9185;
200410;2200;14,1433;
200410;2300;13,4431;
200411;0000;13,0595;
200411;0100;12,4844;
200411;0200;12,0926;
200411;0300;11,7;
200411;0400;11,1833;
200411;0500;10,717;
200411;0600;10,6335;
200411;0700;11,5667;
200411;0800;13,9417;
200411;0900;15,9583;
200411;1000;17,9333;
200411;1100;18,8833;
200411;1200;18,5083;
200411;1300;20,05;
200411;1400;20,2801;
200411;1500;19,825;
200411;1600;19,5917;
200411;1700;18,9833;
200411;1800;18,2033;
200411;1900;17,2112;
200411;2000;16,1693;
200411;2100;15,3261;
200411;2200;14,8426;
200411;2300;14,3507;
200412;0000;14,1;
200412;0100;14,0667;
200412;0200;13,925;
200412;0300;13,6417;
200412;0400;13,4167;
200412;0500;13,1366;
200412;0600;13,1909;
200412;0700;13,45;
200412;0800;13,5333;
200412;0900;13,05;
200412;1000;13,075;
200412;1100;13,7167;
200412;1200;13,7917;
200412;1300;15,075;
200412;1400;16,8;
200412;1500;17,925;
200412;1600;18,6167;
200412;1700;17,925;
200412;1800;16,5333;
200412;1900;14,925;
200412;2000;13,8;
200412;2100;13,6917;
200412;2200;13,675;
200412;2300;13,8917;
200413;0000;13,5333;
200413;0100;13,2167;
200413;0200;12,8667;
200413;0300;12,6417;
200413;0400;12,6333;
200413;0500;12,3025;
200413;0600;11,6917;
200413;0700;11,0917;
200413;0800;12,65;
200413;0900;16,0417;
200413;1000;17,1917;
200413;1100;18,7083;
200413;1200;19,4083;
200413;1300;21,2333;
200413;1400;23,0583;
200413;1500;23,9583;
200413;1600;23,8333;
200413;1700;22,475;
200413;1800;20,1083;
200413;1900;17,15;
200413;2000;15,4667;
200413;2100;14,55;
200413;2200;14,0583;
200413;2300;12,7333;
200414;0000;11,7583;
200414;0100;10,925;
200414;0200;10,4333;
200414;0300;9,825;
200414;0400;9,48334;
200414;0500;9,16013;
200414;0600;8,75833;
200414;0700;10,125;
200414;0800;12,7583;
200414;0900;16,325;
200414;1000;19,925;
200414;1100;22,025;
200414;1200;24,1667;
200414;1300;25,1917;
200414;1400;26,0667;
200414;1500;26,5833;
200414;1600;26,125;
200414;1700;24,9667;
200414;1800;22,7;
200414;1900;19,8333;
200414;2000;17,8417;
200414;2100;16,2083;
200414;2200;15,194;
200414;2300;15,3188;
200415;0000;15,227;
200415;0100;14,0435;
200415;0200;12,3933;
200415;0300;11,5917;
200415;0400;10,7167;
200415;0500;10,1428;
200415;0600;9,89999;
200415;0700;10,7083;
200415;0800;14,625;
200415;0900;16,8833;
200415;1000;18,5;
200415;1100;20,375;
200415;1200;21,475;
200415;1300;22,6417;
200415;1400;22,875;
200415;1500;21,5917;
200415;1600;20,9091;
200415;1700;19,9417;
200415;1800;17,7667;
200415;1900;16,2;
200415;2000;14,9583;
200415;2100;13,95;
200415;2200;12,9917;
200415;2300;12,0097;
200416;0000;11,425;
200416;0100;10,9833;
200416;0200;10,2083;
200416;0300;9,66667;
200416;0400;9,33333;
200416;0500;9,08366;
200416;0600;8,63333;
200416;0700;8,875;
200416;0800;12,2167;
200416;0900;15,7583;
200416;1000;18,325;
200416;1100;20,275;
200416;1200;21,6667;
200416;1300;23,2833;
200416;1400;24,8167;
200416;1500;25,5667;
200416;1600;25,4;
200416;1700;23,2;
200416;1800;20,8167;
200416;1900;18,4583;
200416;2000;16,1417;
200416;2100;15,2917;
200416;2200;14,2167;
200416;2300;13,2667;
200417;0000;12,7838;
200417;0100;12,5337;
200417;0200;12,2669;
200417;0300;11,6583;
200417;0400;11,3367;
200417;0500;10,5866;
200417;0600;10,0698;
200417;0700;10,4112;
200417;0800;15,2583;
200417;0900;18,375;
200417;1000;21,0583;
200417;1100;22,85;
200417;1200;25,1583;
200417;1300;27,0083;
200417;1400;28,2091;
200417;1500;28,8;
200417;1600;27,8417;
200417;1700;25,9083;
200417;1800;23,0333;
200417;1900;20;
200417;2000;17,8;
200417;2100;16,684;
200417;2200;15,9002;
200417;2300;14,7083;
200418;0000;14,125;
200418;0100;13,57;
200418;0200;12,9864;
200418;0300;12,4946;
200418;0400;12,3777;
200418;0500;11,2775;
200418;0600;11,2274;
200418;0700;12,0355;
200418;0800;16,125;
200418;0900;19,975;
200418;1000;22,5333;
200418;1100;24,175;
200418;1200;25,8;
200418;1300;27,275;
200418;1400;28,2417;
200418;1500;28,3583;
200418;1600;28,1167;
200418;1700;26,4167;
200418;1800;23,0833;
200418;1900;22,2;
200418;2000;20,1667;
200418;2100;18,4083;
200418;2200;17,3645;
200418;2300;16,8141;
200419;0000;15,686;
200419;0100;15,1275;
200419;0200;14,3773;
200419;0300;13,7689;
200419;0400;13,3187;
200419;0500;13,4601;
200419;0600;12,8183;
200419;0700;13,2598;
200419;0800;17,3833;
200419;0900;20,1;
200419;1000;22,4917;
200419;1100;24,9417;
200419;1200;26,4083;
200419;1300;27,5;
200419;1400;28,4583;
200419;1500;28,6917;
200419;1600;28,6273;
200419;1700;27,4833;
200419;1800;24,85;
200419;1900;22,4583;
200419;2000;22,575;
200419;2100;19,8378;
200419;2200;17,8124;
200419;2300;16,8288;
200420;0000;16,1;
200420;0100;15,4101;
200420;0200;14,8849;
200420;0300;14,5264;
200420;0400;14,2167;
200420;0500;13,2761;
200420;0600;13,1009;
200420;0700;13,9757;
200420;0800;17,8333;
200420;0900;20,8083;
200420;1000;23,225;
200420;1100;24,7;
200420;1200;26,575;
200420;1300;28,2083;
200420;1400;29,275;
200420;1500;29,5167;
200420;1600;28,7333;
200420;1700;27,3167;
200420;1800;24,4083;
200420;1900;21,1447;
200420;2000;19,3527;
200420;2100;17,8691;
200420;2200;16,3605;
200420;2300;15,8676;
200421;0000;14,8508;
200421;0100;14,2507;
200421;0200;14,0167;
200421;0300;13,3088;
200421;0400;13,3253;
200421;0500;12,7752;
200421;0600;12,5001;
200421;0700;13,3083;
200421;0800;18,0333;
200421;0900;21,1333;
200421;1000;23,9583;
200421;1100;25,8917;
200421;1200;27,7;
200421;1300;28,525;
200421;1400;29,175;
200421;1500;29,4091;
200421;1600;28,6667;
200421;1700;26,6583;
200421;1800;24,3167;
200421;1900;21,9167;
200421;2000;20,3667;
200421;2100;19,125;
200421;2200;18,35;
200421;2300;17,7833;
200422;0000;17,15;
200422;0100;16,6417;
200422;0200;15,4833;
200422;0300;14,675;
200422;0400;14,1917;
200422;0500;13,6866;
200422;0600;12,9333;
200422;0700;12,9583;
200422;0800;16,025;
200422;0900;18,625;
200422;1000;21,275;
200422;1100;23,4833;
200422;1200;24,7667;
200422;1300;26,0917;
200422;1400;26,7167;
200422;1500;26,55;
200422;1600;25,5917;
200422;1700;23,9;
200422;1800;21,8333;
200422;1900;20,1667;
200422;2000;19,075;
200422;2100;17,5917;
200422;2200;16,9417;
200422;2300;16,3833;
200423;0000;15,8833;
200423;0100;15,45;
200423;0200;14,6083;
200423;0300;13,675;
200423;0400;12,9;
200423;0500;12,4525;
200423;0600;12,2417;
200423;0700;12,3;
200423;0800;12,575;
200423;0900;13,1583;
200423;1000;13,9417;
200423;1100;15,5333;
200423;1200;17,0167;
200423;1300;17,8333;
200423;1400;18,475;
200423;1500;17,1333;
200423;1600;16,2091;
200423;1700;15,9583;
200423;1800;15,6667;
200423;1900;15,2;
200423;2000;14,475;
200423;2100;13,9091;
200423;2200;13,7583;
200423;2300;13,7833;
200424;0000;14,1833;
200424;0100;14,0583;
200424;0200;12,875;
200424;0300;11,675;
200424;0400;11,6083;
200424;0500;10,6018;
200424;0600;10,2433;
200424;0700;10,5682;
200424;0800;11,918;
200424;0900;13,7833;
200424;1000;14,825;
200424;1100;15,95;
200424;1200;16,675;
200424;1300;16,9333;
200424;1400;16,8417;
200424;1500;16,7667;
200424;1600;16,4833;
200424;1700;16;
200424;1800;14,9614;
200424;1900;14,7612;
200424;2000;14,086;
200424;2100;13,6858;
200424;2200;13,5856;
200424;2300;12,4939;
200425;0000;11,352;
200425;0100;10,3018;
200425;0200;9,74329;
200425;0300;9,42644;
200425;0400;9,20125;
200425;0500;8,79274;
200425;0600;8,49257;
200425;0700;8,4424;
200425;0800;11,6333;
200425;0900;14,6083;
200425;1000;16,4417;
200425;1100;18,1833;
200425;1200;19,725;
200425;1300;20,7917;
200425;1400;21,625;
200425;1500;22,1667;
200425;1600;21,6;
200425;1700;20,4583;
200425;1800;18,5917;
200425;1900;16,8917;
200425;2000;15,1917;
200425;2100;13,575;
200425;2200;13,0083;
200425;2300;12,1667;
200426;0000;11,3417;
200426;0100;10,9417;
200426;0200;10,5667;
200426;0300;10,2424;
200426;0400;9,90051;
200426;0500;9,992;
200426;0600;9,71684;
200426;0700;9,86667;
200426;0800;12,1202;
200426;0900;15,8583;
200426;1000;17,4667;
200426;1100;18,7;
200426;1200;19,2083;
200426;1300;20,3417;
200426;1400;20,7417;
200426;1500;20,9083;
200426;1600;21,0583;
200426;1700;19,725;
200426;1800;18,375;
200426;1900;16,975;
200426;2000;15,5833;
200426;2100;14,7417;
200426;2200;14,075;
200426;2300;13,25;
200427;0000;12,4833;
200427;0100;11,3;
200427;0200;11,2833;
200427;0300;11,0833;
200427;0400;10,8417;
200427;0500;10,6032;
200427;0600;10,2167;
200427;0700;10,4;
200427;0800;12,1444;
200427;0900;13,7917;
200427;1000;15,4833;
200427;1100;17,2083;
200427;1200;18,2667;
200427;1300;19,2818;
200427;1400;20,275;
200427;1500;20,5667;
200427;1600;20,0917;
200427;1700;18,175;
200427;1800;16,225;
200427;1900;15;
200427;2000;14,4667;
200427;2100;14,0083;
200427;2200;13,6667;
200427;2300;13,3417;
200428;0000;12,875;
200428;0100;12,775;
200428;0200;11,2;
200428;0300;10,7833;
200428;0400;9,75;
200428;0500;8,90253;
200428;0600;8,6857;
200428;0700;8,48553;
200428;0800;12,3417;
200428;0900;14,6083;
200428;1000;16,4091;
200428;1100;17,75;
200428;1200;19,1;
200428;1300;20,6833;
200428;1400;22,4083;
200428;1500;23,0917;
200428;1600;23,3333;
200428;1700;21,6667;
200428;1800;18,5833;
200428;1900;15,325;
200428;2000;13,1617;
200428;2100;11,8533;
200428;2200;11,0614;
200428;2300;10,4446;
200429;0000;9,59364;
200429;0100;9,09421;
200429;0200;8,59402;
200429;0300;8,09384;
200429;0400;7,55099;
200429;0500;7,18423;
200429;0600;6,65915;
200429;0700;6,8924;
200429;0800;11,8263;
200429;0900;14,9083;
200429;1000;17,4167;
200429;1100;21,4;
200429;1200;23,6333;
200429;1300;24,25;
200429;1400;26,025;
200429;1500;25,9;
200429;1600;25,1667;
200429;1700;22,6833;
200429;1800;19,5917;
200429;1900;16,5091;
200429;2000;16,1333;
200429;2100;13,675;
200429;2200;12,1024;
200429;2300;11,0272;
200430;0000;10,1417;
200430;0100;9,59348;
200430;0200;9,35162;
200430;0300;8,90976;
200430;0400;8,18459;
200430;0500;7,69221;
200430;0600;7,24212;
200430;0700;7,6587;
200430;0800;10,65;
200430;0900;13,9833;
200430;1000;17,4833;
200430;1100;19,8333;
200430;1200;21,0833;
200430;1300;22,825;
200430;1400;23,6417;
200430;1500;23,35;
200430;1600;23,2;
200430;1700;21,375;
200430;1800;16,6167;
200430;1900;14,9605;
200430;2000;14,0437;
200430;2100;12,5518;
200430;2200;11,3083;
200430;2300;10,3583;
200501;0000;9,69167;
200501;0100;9,1344;
200501;0200;8,72589;
200501;0300;8,04237;
200501;0400;7,75859;
200501;0500;7,2085;
200501;0600;7,21675;
200501;0700;7,03333;
200501;0800;12,0917;
200501;0900;16,1583;
200501;1000;19,425;
200501;1100;21,275;
200501;1200;22,3917;
200501;1300;23,6583;
200501;1400;24,65;
200501;1500;24,9417;
200501;1600;24,0417;
200501;1700;21,8917;
200501;1800;18,075;
200501;1900;15,3917;
200501;2000;13,4667;
200501;2100;12,3678;
200501;2200;11,1259;
200501;2300;10,3917;
200502;0000;9,73389;
200502;0100;9,10037;
200502;0200;8,40852;
200502;0300;8,16667;
200502;0400;7,25172;
200502;0500;6,60996;
200502;0600;6,15988;
200502;0700;6,43479;
200502;0800;8,55833;
200502;0900;13,6;
200502;1000;15,6833;
200502;1100;18,1667;
200502;1200;20,3;
200502;1300;21,7417;
200502;1400;22,4833;
200502;1500;22,5612;
200502;1600;21,3109;
200502;1700;18,4272;
200502;1800;17,1601;
200502;1900;16,35;
200502;2000;15,6;
200502;2100;14,9083;
200502;2200;13,2919;
200502;2300;12,4167;
200503;0000;12,4083;
200503;0100;12,6167;
200503;0200;12,525;
200503;0300;12,7167;
200503;0400;12,8167;
200503;0500;12,1858;
200503;0600;12,275;
200503;0700;10,75;
