FECHA (YYMMDD);HORA (HHMM);;
180126;1800;3,69156;
180126;1900;3,29323;
180126;2000;2,14739;
180126;2100;1,02009;
180126;2200;1,00583;
180126;2300;0,596989;
180127;0000;0,445405;
180127;0100;0,481553;
180127;0200;0,485355;
180127;0300;0,484791;
180127;0400;0,307654;
180127;0500;0,21801;
180127;0600;0,688532;
180127;0700;0,361194;
180127;0800;0,920766;
180127;0900;1,30106;
180127;1000;1,46152;
180127;1100;2,80318;
180127;1200;3,29559;
180127;1300;4,2377;
180127;1400;4,85632;
180127;1500;4,64576;
180127;1600;4,17768;
180127;1700;3,98378;
180127;1800;4,15277;
180127;1900;3,26403;
180127;2000;1,42304;
180127;2100;0,613467;
180127;2200;0,801663;
180127;2300;0,950733;
180128;0000;1,51528;
180128;0100;1,24479;
180128;0200;1,37858;
180128;0300;1,11431;
180128;0400;0,601002;
180128;0500;0,581162;
180128;0600;0,812976;
180128;0700;0,452279;
180128;0800;1,02144;
180128;0900;0,775688;
180128;1000;1,61703;
180128;1100;2,44147;
180128;1200;2,93136;
180128;1300;3,89467;
180128;1400;3,97841;
180128;1500;3,84184;
180128;1600;4,12802;
180128;1700;4,45025;
180128;1800;4,52642;
180128;1900;2,58843;
180128;2000;1,40711;
180128;2100;0,851676;
180128;2200;0,699261;
180128;2300;0,637907;
180129;0000;0,909639;
180129;0100;1,21547;
180129;0200;0,598242;
180129;0300;0,795099;
180129;0400;0,968341;
180129;0500;1,1048;
180129;0600;0,604071;
180129;0700;0,185534;
180129;0800;0,788661;
180129;0900;1,87115;
180129;1000;2,74192;
180129;1100;2,58386;
180129;1200;3,70084;
180129;1300;4,46413;
180129;1400;4,52513;
180129;1500;4,96288;
180129;1600;5,10483;
180129;1700;4,75836;
180129;1800;4,74745;
180129;1900;2,65404;
180129;2000;2,53234;
180129;2100;2,70001;
180129;2200;1,39339;
180129;2300;1,59149;
180130;0000;1,38137;
180130;0100;0,858009;
180130;0200;0,70176;
180130;0300;1,28537;
180130;0400;1,05117;
180130;0500;0,194481;
180130;0600;0,459146;
180130;0700;0,237509;
180130;0800;0,535182;
180130;0900;1,1359;
180130;1000;1,29648;
180130;1100;2,17321;
180130;1200;2,19032;
180130;1300;3,96488;
180130;1400;4,35713;
180130;1500;4,38892;
180130;1600;5,12181;
180130;1700;5,3761;
180130;1800;4,88222;
180130;1900;3,00687;
180130;2000;1,29039;
180130;2100;1,13084;
180130;2200;1,20923;
180130;2300;0,699766;
180131;0000;0,740335;
180131;0100;0,633157;
180131;0200;1,04871;
180131;0300;0,998479;
180131;0400;0,98942;
180131;0500;1,15116;
180131;0600;0,979305;
180131;0700;0,586879;
180131;0800;0,759695;
180131;0900;1,34901;
180131;1000;1,68259;
180131;1100;2,14555;
180131;1200;1,84999;
180131;1300;2,71095;
180131;1400;3,0893;
180131;1500;3,72875;
180131;1600;4,14694;
180131;1700;4,80916;
180131;1800;4,10625;
180131;1900;2,60326;
180131;2000;1,39545;
180131;2100;1,16834;
180131;2200;0,601196;
180131;2300;0,400101;
180201;0000;0,89838;
180201;0100;0,740899;
180201;0200;0,245408;
