FECHA (YYMMDD);HORA (HHMM);;
180117;0900;21,4917;
180117;1000;23,4167;
180117;1100;24,975;
180117;1200;26,7333;
180117;1300;27,95;
180117;1400;29,0833;
180117;1500;29,4833;
180117;1600;29,7;
180117;1700;29,0667;
180117;1800;27,7833;
180117;1900;25,5333;
180117;2000;22,875;
180117;2100;21,0917;
180117;2200;18,8435;
180117;2300;17,8015;
180118;0000;17,975;
180118;0100;17,0583;
180118;0200;16,4417;
180118;0300;16,225;
180118;0400;15,7;
180118;0500;14,97;
180118;0600;15,8364;
180118;0700;19,475;
180118;0800;21,7833;
180118;0900;23,4583;
180118;1000;25,4583;
180118;1100;27,1294;
180118;1200;28,8123;
180118;1300;29,9537;
180118;1400;30,8283;
180118;1500;31,0196;
180118;1600;30,8943;
180118;1700;29,6939;
180118;1800;28,0601;
180118;1900;25,6182;
180118;2000;23,4511;
180118;2100;21,8333;
180118;2200;19,6421;
180118;2300;18,9167;
180119;0000;18,9333;
180119;0100;18,125;
180119;0200;17,0667;
180119;0300;16,8808;
180119;0400;16,9221;
180119;0500;16,4801;
180119;0600;16,663;
180119;0700;20,825;
180119;0800;23,5091;
180119;0900;24,4917;
180119;1000;26,3;
180119;1100;28,0833;
180119;1200;28,8583;
180119;1300;29,2583;
180119;1400;29,2833;
180119;1500;29,1333;
180119;1600;28,3417;
180119;1700;27,625;
180119;1800;26,7583;
180119;1900;24,9083;
180119;2000;23,0917;
180119;2100;21,525;
180119;2200;20,5917;
180119;2300;19,725;
180120;0000;18,5167;
180120;0100;17,7218;
180120;0200;16,7214;
180120;0300;16,3293;
180120;0400;15,702;
180120;0500;15,0768;
180120;0600;15,2266;
180120;0700;18,425;
180120;0800;20,2417;
180120;0900;21,1167;
180120;1000;22,0917;
180120;1100;23,4167;
180120;1200;24,9083;
180120;1300;25,7174;
180120;1400;26,2754;
180120;1500;26,7583;
180120;1600;26,8402;
180120;1700;26,5482;
180120;1800;25,7562;
180120;1900;23,3833;
180120;2000;21,7833;
180120;2100;20,4833;
180120;2200;19,1167;
180120;2300;17,95;
180121;0000;16,9833;
180121;0100;15,9167;
180121;0200;14,6667;
180121;0300;14,1917;
180121;0400;14,1;
180121;0500;14,175;
180121;0600;14,4167;
180121;0700;16,3917;
180121;0800;18,2167;
180121;0900;20,6333;
180121;1000;21,9833;
180121;1100;23,4583;
180121;1200;23,775;
180121;1300;23,7;
180121;1400;24,05;
180121;1500;24,6417;
180121;1600;24,4818;
180121;1700;24,4083;
180121;1800;23,175;
180121;1900;20,7333;
180121;2000;18,6833;
180121;2100;17,6167;
180121;2200;16,9182;
180121;2300;16,2917;
180122;0000;15,4429;
180122;0100;14,6928;
180122;0200;14,1592;
180122;0300;14,009;
180122;0400;14,1088;
180122;0500;13,4503;
180122;0600;13,5419;
180122;0700;16,85;
180122;0800;19,1417;
180122;0900;20,7917;
180122;1000;23,1083;
180122;1100;24,625;
180122;1200;25,075;
180122;1300;25,675;
180122;1400;25,7667;
180122;1500;26,575;
180122;1600;27,3417;
180122;1700;26,6333;
180122;1800;25,7333;
180122;1900;23,7167;
180122;2000;21,625;
180122;2100;19,825;
180122;2200;18,7667;
180122;2300;17,1015;
180123;0000;16,5178;
180123;0100;15,7171;
180123;0200;15,2919;
180123;0300;14,5;
180123;0400;14,5867;
180123;0500;13,9116;
