FECHA (YYMMDD);HORA (HHMM);;
191216;0100;198,945;
191216;0200;210,851;
191216;0300;161,685;
191216;0400;230,642;
191216;0500;214,944;
191216;0600;195,331;
191216;0700;225,044;
191216;0800;207,153;
191216;0900;215,086;
191216;1000;197,678;
191216;1100;192,258;
191216;1200;206,025;
191216;1300;209,13;
191216;1400;209,77;
191216;1500;204,255;
191216;1600;202,541;
191216;1700;220,416;
191216;1800;219,877;
191216;1900;210,717;
191216;2000;202,827;
191216;2100;192,38;
191216;2200;168,862;
191216;2300;182,022;
191217;0000;194,618;
191217;0100;200,482;
191217;0200;203,849;
191217;0300;252,115;
191217;0400;358,633;
191217;0500;136,916;
191217;0600;208,54;
191217;0700;216,396;
191217;0800;189,907;
191217;0900;272,604;
191217;1000;205,015;
191217;1100;191,955;
191217;1200;205,917;
191217;1300;203,321;
191217;1400;210,598;
191217;1500;201,023;
191217;1600;219,614;
191217;1700;226,922;
191217;1800;221,243;
191217;1900;226,799;
191217;2000;196,81;
191217;2100;181,943;
191217;2200;167,702;
191217;2300;207,113;
191218;0000;214,262;
191218;0100;136,979;
191218;0200;142,284;
191218;0300;176,788;
191218;0400;161,834;
191218;0500;88,8584;
191218;0600;298,541;
191218;0700;213,89;
191218;0800;226,152;
191218;0900;199,594;
191218;1000;197,013;
191218;1100;210,546;
191218;1200;199,829;
191218;1300;200,941;
191218;1400;199,432;
191218;1500;222,367;
191218;1600;225,274;
191218;1700;235,887;
191218;1800;246,857;
191218;1900;235,53;
191218;2000;183,229;
191218;2100;177,67;
191218;2200;177,718;
191218;2300;185,583;
191219;0000;181,373;
191219;0100;166,731;
191219;0200;204,287;
191219;0300;190,981;
191219;0400;172,179;
191219;0500;188,233;
191219;0600;192,952;
191219;0700;180,111;
191219;0800;178,434;
191219;0900;216,247;
191219;1000;175,598;
191219;1100;206,467;
191219;1200;207,675;
191219;1300;192,864;
191219;1400;198,342;
191219;1500;216,062;
191219;1600;216,363;
191219;1700;191,826;
191219;1800;199,749;
191219;1900;208,78;
191219;2000;195,965;
191219;2100;179,352;
191219;2200;181,08;
191219;2300;176,539;
191220;0000;140,709;
191220;0100;149,239;
191220;0200;213,722;
191220;0300;220,284;
191220;0400;204,575;
191220;0500;188,03;
191220;0600;212,751;
191220;0700;213,256;
191220;0800;306,23;
191220;0900;215,82;
191220;1000;213,193;
191220;1100;216,48;
191220;1200;211,458;
191220;1300;197,14;
191220;1400;195,17;
191220;1500;206,448;
191220;1600;212,739;
191220;1700;220,945;
191220;1800;226,365;
191220;1900;234,815;
191220;2000;198,887;
191220;2100;168,464;
191220;2200;182,722;
191220;2300;210,289;
191221;0000;201,413;
191221;0100;191,428;
191221;0200;14,4253;
191221;0300;110,153;
191221;0400;326,957;
191221;0500;191,651;
191221;0600;195,141;
191221;0700;195,579;
191221;0800;200,165;
191221;0900;198,116;
191221;1000;170,825;
191221;1100;208,293;
191221;1200;192,998;
191221;1300;195,832;
191221;1400;200,681;
191221;1500;208,457;
191221;1600;224,724;
191221;1700;220,269;
191221;1800;223,611;
191221;1900;212,431;
191221;2000;154,555;
191221;2100;156,859;
191221;2200;175,922;
191221;2300;159,238;
191222;0000;211,061;
191222;0100;194,967;
191222;0200;144,234;
191222;0300;147,742;
191222;0400;33,235;
191222;0500;322,424;
191222;0600;15,1979;
191222;0700;134;
191222;0800;302,877;
191222;0900;276,381;
191222;1000;208,057;
191222;1100;194,505;
191222;1200;204,179;
191222;1300;201,184;
191222;1400;200,032;
191222;1500;209,894;
191222;1600;229,547;
191222;1700;229,202;
191222;1800;215,031;
191222;1900;212,599;
191222;2000;184,063;
191222;2100;181,104;
191222;2200;193,016;
191222;2300;191,096;
191223;0000;187,751;
191223;0100;175,458;
191223;0200;330,651;
191223;0300;344,43;
191223;0400;314,621;
191223;0500;90,1271;
191223;0600;100,792;
191223;0700;335,052;
191223;0800;320,76;
191223;0900;277,782;
191223;1000;186,603;
191223;1100;203,756;
191223;1200;191;
191223;1300;195,54;
191223;1400;188,682;
191223;1500;228,138;
191223;1600;232,287;
191223;1700;233,726;
191223;1800;220,732;
191223;1900;232,408;
191223;2000;189,111;
191223;2100;157,531;
191223;2200;174,596;
191223;2300;147,318;
191224;0000;176,956;
191224;0100;176,316;
191224;0200;168,885;
191224;0300;159,054;
191224;0400;209,356;
191224;0500;179,481;
191224;0600;193,672;
191224;0700;192,049;
191224;0800;203,955;
191224;0900;192,977;
191224;1000;204,659;
191224;1100;205,573;
191224;1200;195,201;
191224;1300;202,138;
191224;1400;224,658;
191224;1500;226,3;
191224;1600;225,359;
191224;1700;225,684;
191224;1800;229,447;
191224;1900;227,501;
191224;2000;208,419;
191224;2100;178,146;
191224;2200;184,518;
191224;2300;166,239;
191225;0000;198,229;
191225;0100;174,058;
191225;0200;202,82;
191225;0300;193,511;
191225;0400;203,891;
191225;0500;196,129;
191225;0600;206,199;
191225;0700;202,372;
191225;0800;195,531;
191225;0900;205,264;
191225;1000;215,452;
191225;1100;202,778;
191225;1200;207,512;
191225;1300;198,15;
191225;1400;202,717;
191225;1500;204,188;
191225;1600;219,596;
191225;1700;229,126;
191225;1800;211,768;
191225;1900;182,909;
191225;2000;182,09;
191225;2100;185,503;
191225;2200;171,438;
191225;2300;165,726;
191226;0000;178,57;
191226;0100;183,449;
191226;0200;62,3863;
191226;0300;136,707;
191226;0400;211,465;
191226;0500;191,938;
191226;0600;222,93;
191226;0700;325,497;
191226;0800;46,8399;
191226;0900;309,304;
191226;1000;191,564;
191226;1100;206,355;
191226;1200;207,857;
191226;1300;193,406;
191226;1400;205,622;
191226;1500;213,262;
191226;1600;210,926;
191226;1700;204,634;
191226;1800;197,01;
191226;1900;190,387;
191226;2000;183,982;
191226;2100;161,973;
191226;2200;186,631;
191226;2300;191,32;
191227;0000;161,69;
191227;0100;271,629;
191227;0200;307,594;
191227;0300;204,889;
191227;0400;194,3;
191227;0500;136,742;
191227;0600;191,327;
191227;0700;200,628;
191227;0800;217,013;
191227;0900;210,156;
191227;1000;180,724;
191227;1100;194,715;
191227;1200;204,97;
191227;1300;209,143;
191227;1400;223,364;
191227;1500;208,818;
191227;1600;223,05;
191227;1700;213,504;
191227;1800;204,083;
191227;1900;184,139;
191227;2000;176,635;
191227;2100;162,519;
191227;2200;177,653;
191227;2300;172,233;
191228;0000;191,458;
191228;0100;217,709;
191228;0200;190,78;
191228;0300;168,529;
191228;0400;173,893;
191228;0500;83,0502;
191228;0600;318,106;
191228;0700;242,828;
191228;0800;214,131;
191228;0900;316,007;
191228;1000;212,753;
191228;1100;196,741;
191228;1200;202,733;
191228;1300;199,79;
191228;1400;206,243;
191228;1500;209,587;
191228;1600;220,871;
191228;1700;225,59;
191228;1800;214,618;
191228;1900;216,391;
191228;2000;175,908;
191228;2100;163,154;
191228;2200;179,729;
191228;2300;184,919;
191229;0000;174,526;
191229;0100;190,415;
191229;0200;195,399;
191229;0300;159,994;
191229;0400;194,04;
191229;0500;28,2905;
191229;0600;70,8132;
191229;0700;253,741;
191229;0800;196,352;
191229;0900;219,246;
191229;1000;203,478;
191229;1100;200,085;
191229;1200;198,313;
191229;1300;196,03;
191229;1400;207,1;
191229;1500;220,683;
191229;1600;219,209;
191229;1700;208,888;
191229;1800;200,192;
191229;1900;196,506;
191229;2000;175,305;
191229;2100;164,873;
191229;2200;174,275;
191229;2300;180,495;
191230;0000;187,83;
191230;0100;191,174;
191230;0200;204,92;
191230;0300;185,863;
191230;0400;169,773;
191230;0500;89,1807;
191230;0600;5,43557;
191230;0700;289,674;
191230;0800;261,181;
191230;0900;200,139;
191230;1000;193,662;
191230;1100;198,44;
191230;1200;201,176;
191230;1300;197,835;
191230;1400;195,692;
191230;1500;214,588;
191230;1600;215,342;
191230;1700;216,772;
191230;1800;213,694;
191230;1900;207,992;
191230;2000;142,738;
191230;2100;173,229;
191230;2200;170,44;
191230;2300;191,063;
191231;0000;204,255;
191231;0100;179,108;
191231;0200;149,611;
191231;0300;211,917;
191231;0400;46,4572;
191231;0500;286,34;
191231;0600;216,505;
191231;0700;257,614;
191231;0800;270,639;
191231;0900;289,382;
191231;1000;206,503;
191231;1100;210,236;
191231;1200;195,266;
191231;1300;195,194;
191231;1400;220,461;
191231;1500;216,598;
191231;1600;216,396;
191231;1700;209,752;
191231;1800;192,954;
191231;1900;186,684;
191231;2000;174,905;
191231;2100;173,31;
191231;2200;174,068;
191231;2300;181,118;
200101;0000;200,632;
200101;0100;195,741;
200101;0200;193,537;
200101;0300;131,215;
200101;0400;194,412;
200101;0500;175,472;
200101;0600;187,629;
200101;0700;210,621;
200101;0800;213,501;
200101;0900;202,119;
200101;1000;207,777;
200101;1100;201,376;
200101;1200;199,978;
200101;1300;197,98;
200101;1400;199,174;
200101;1500;202,595;
200101;1600;205,785;
200101;1700;203,663;
200101;1800;188,774;
200101;1900;184,5;
200101;2000;179,862;
200101;2100;180,441;
200101;2200;170,779;
200101;2300;183,126;
200102;0000;214,577;
200102;0100;192,121;
200102;0200;197,798;
200102;0300;181,684;
200102;0400;194,094;
200102;0500;183,313;
200102;0600;196,292;
200102;0700;205,143;
200102;0800;209,535;
200102;0900;200,445;
200102;1000;205,352;
200102;1100;204,045;
200102;1200;206,909;
200102;1300;200,779;
200102;1400;203,644;
200102;1500;203,852;
200102;1600;218,395;
200102;1700;206,71;
200102;1800;186,032;
200102;1900;183,387;
200102;2000;182,281;
200102;2100;184,213;
200102;2200;177,254;
200102;2300;177,614;
200103;0000;190,807;
200103;0100;193,121;
200103;0200;202,3;
200103;0300;204,017;
200103;0400;182,204;
200103;0500;189,493;
200103;0600;214,293;
200103;0700;199,726;
200103;0800;239,012;
200103;0900;173,888;
200103;1000;200,494;
200103;1100;199,001;
200103;1200;202,854;
200103;1300;201,766;
200103;1400;209,378;
200103;1500;209,04;
200103;1600;201,031;
200103;1700;211,96;
200103;1800;201,781;
200103;1900;177,323;
200103;2000;173,602;
200103;2100;183,768;
200103;2200;181,178;
200103;2300;176,472;
200104;0000;191,694;
200104;0100;216,135;
200104;0200;160,997;
200104;0300;224,191;
200104;0400;30,3504;
200104;0500;68,0479;
200104;0600;319,548;
200104;0700;300,647;
200104;0800;197,834;
200104;0900;205,009;
200104;1000;198,816;
200104;1100;198,77;
200104;1200;197,791;
200104;1300;198,506;
200104;1400;199,763;
200104;1500;214,333;
200104;1600;216,435;
200104;1700;204,184;
200104;1800;193,628;
200104;1900;178,264;
200104;2000;172,783;
200104;2100;186,137;
200104;2200;176,117;
200104;2300;192,934;
200105;0000;194,76;
200105;0100;203,45;
200105;0200;174,24;
200105;0300;197,753;
200105;0400;203,877;
200105;0500;164,369;
200105;0600;181,404;
200105;0700;193,603;
200105;0800;190,944;
200105;0900;190,113;
200105;1000;198,108;
200105;1100;190,301;
200105;1200;201,554;
200105;1300;191,989;
200105;1400;188,416;
200105;1500;182,787;
200105;1600;196,424;
200105;1700;203,528;
200105;1800;204,973;
200105;1900;194,249;
200105;2000;183,948;
200105;2100;186,99;
200105;2200;188,895;
200105;2300;170,495;
200106;0000;168,335;
200106;0100;177,86;
200106;0200;186,917;
200106;0300;196,971;
200106;0400;222,602;
200106;0500;210,464;
200106;0600;154,089;
200106;0700;306,951;
200106;0800;311,874;
200106;0900;321,431;
200106;1000;309,204;
200106;1100;233,358;
200106;1200;201,883;
200106;1300;193,56;
200106;1400;192,863;
200106;1500;198,592;
200106;1600;207,737;
200106;1700;206,699;
200106;1800;223,101;
200106;1900;201,136;
200106;2000;174,266;
200106;2100;163,324;
200106;2200;153,367;
200106;2300;162,561;
200107;0000;167,574;
200107;0100;179,314;
200107;0200;194,099;
200107;0300;193,346;
200107;0400;188,308;
200107;0500;134,871;
200107;0600;207,335;
200107;0700;205,439;
200107;0800;188,102;
200107;0900;208,179;
200107;1000;199,507;
200107;1100;203,037;
200107;1200;200,795;
200107;1300;195,581;
200107;1400;203,491;
200107;1500;216,964;
200107;1600;221,167;
200107;1700;214,629;
200107;1800;205,458;
200107;1900;195,576;
200107;2000;183,918;
200107;2100;175,491;
200107;2200;176,851;
200107;2300;171,61;
200108;0000;170,972;
200108;0100;181,181;
200108;0200;184,524;
200108;0300;158,697;
200108;0400;164,112;
200108;0500;164,56;
200108;0600;164,111;
200108;0700;203,538;
200108;0800;201,506;
200108;0900;162,812;
200108;1000;184,476;
200108;1100;209,322;
200108;1200;202,619;
200108;1300;197,484;
200108;1400;193,346;
200108;1500;206,092;
200108;1600;212,162;
200108;1700;207,149;
200108;1800;203,505;
200108;1900;202,671;
200108;2000;194,237;
200108;2100;171,744;
200108;2200;172,852;
200108;2300;167,633;
200109;0000;181,613;
200109;0100;194,864;
200109;0200;191,601;
200109;0300;139,952;
200109;0400;155,838;
200109;0500;189,638;
200109;0600;200,206;
200109;0700;185,323;
200109;0800;213,485;
200109;0900;194,552;
200109;1000;200,188;
200109;1100;207,409;
200109;1200;202,515;
200109;1300;198,674;
200109;1400;190,928;
200109;1500;207,993;
200109;1600;209,605;
200109;1700;216,373;
200109;1800;213,067;
200109;1900;204,694;
200109;2000;180,44;
200109;2100;179,409;
200109;2200;169,931;
200109;2300;176,324;
200110;0000;170,023;
200110;0100;193,006;
200110;0200;191,728;
200110;0300;82,6167;
200110;0400;111,215;
200110;0500;332,821;
200110;0600;224,031;
200110;0700;7,88045;
200110;0800;358,237;
200110;0900;346,884;
200110;1000;196,732;
200110;1100;203,443;
200110;1200;200,651;
200110;1300;203,89;
200110;1400;203,488;
200110;1500;204,041;
200110;1600;209,378;
200110;1700;225,603;
200110;1800;220,262;
200110;1900;209,25;
200110;2000;193,461;
200110;2100;172,925;
200110;2200;179,127;
200110;2300;189,544;
200111;0000;183,962;
200111;0100;189,375;
200111;0200;295,805;
200111;0300;65,4081;
200111;0400;5,97136;
200111;0500;101,203;
200111;0600;183,885;
200111;0700;176,572;
200111;0800;239,253;
200111;0900;238,441;
200111;1000;210,073;
200111;1100;199,456;
200111;1200;208,289;
200111;1300;205,62;
200111;1400;204,812;
200111;1500;214,578;
200111;1600;208,514;
200111;1700;225,1;
200111;1800;216,775;
200111;1900;199,575;
200111;2000;178,104;
200111;2100;171,359;
200111;2200;176,768;
200111;2300;148,527;
200112;0000;228,906;
200112;0100;200,999;
200112;0200;196,373;
200112;0300;170,124;
200112;0400;115,089;
200112;0500;173,13;
200112;0600;164,618;
200112;0700;176,121;
200112;0800;220,121;
200112;0900;221,095;
200112;1000;174,313;
200112;1100;196,546;
200112;1200;207,482;
200112;1300;205,797;
200112;1400;201,656;
200112;1500;221,176;
200112;1600;219,363;
200112;1700;207,189;
200112;1800;197,889;
200112;1900;186,798;
200112;2000;173,382;
200112;2100;182,92;
200112;2200;185,982;
200112;2300;179,304;
200113;0000;195,687;
200113;0100;198,978;
200113;0200;186,332;
200113;0300;193,351;
200113;0400;194,826;
200113;0500;209,393;
200113;0600;206,172;
200113;0700;201,419;
200113;0800;161,571;
200113;0900;204,464;
200113;1000;198,49;
200113;1100;200,181;
200113;1200;202,624;
200113;1300;204,634;
200113;1400;199,898;
200113;1500;205,921;
200113;1600;227,493;
200113;1700;215,783;
200113;1800;208,444;
200113;1900;199,235;
200113;2000;172,386;
200113;2100;175,324;
200113;2200;191,2;
200113;2300;193,076;
200114;0000;169,436;
200114;0100;163,843;
200114;0200;159,056;
200114;0300;151,931;
200114;0400;156,34;
200114;0500;195,11;
200114;0600;175,583;
200114;0700;165,607;
200114;0800;204,567;
200114;0900;208,428;
200114;1000;213,659;
200114;1100;203,209;
200114;1200;204,471;
200114;1300;186,603;
200114;1400;195,79;
200114;1500;205,48;
200114;1600;221,95;
200114;1700;226,303;
200114;1800;223,75;
200114;1900;218,394;
200114;2000;203,405;
200114;2100;197,982;
200114;2200;186,662;
200114;2300;203,902;
200115;0000;208,306;
200115;0100;192,225;
200115;0200;196,581;
200115;0300;197,125;
200115;0400;211,464;
200115;0500;221,171;
200115;0600;219,449;
200115;0700;191,069;
200115;0800;354,608;
200115;0900;255,12;
200115;1000;206,99;
200115;1100;217,347;
200115;1200;210,087;
200115;1300;195,687;
200115;1400;202,584;
200115;1500;205,724;
200115;1600;211,358;
200115;1700;209,649;
200115;1800;206,46;
200115;1900;204,309;
200115;2000;192,019;
200115;2100;197,645;
200115;2200;200,838;
200115;2300;215,74;
200116;0000;225,079;
200116;0100;216,688;
200116;0200;188,485;
200116;0300;152,299;
200116;0400;199,135;
200116;0500;187,014;
200116;0600;234,111;
200116;0700;220,442;
200116;0800;230,314;
200116;0900;269,43;
200116;1000;210,397;
200116;1100;191,295;
200116;1200;186,32;
200116;1300;191,501;
200116;1400;193,669;
200116;1500;191,876;
200116;1600;199,645;
200116;1700;200,495;
200116;1800;197,723;
200116;1900;189,684;
200116;2000;174,554;
200116;2100;160,314;
200116;2200;165,231;
200116;2300;188,72;
200117;0000;206,532;
200117;0100;220,488;
200117;0200;192,605;
200117;0300;199,081;
200117;0400;189,154;
200117;0500;184,317;
200117;0600;193,187;
200117;0700;197,896;
200117;0800;215,633;
200117;0900;200,682;
200117;1000;210,794;
200117;1100;197,284;
200117;1200;205,564;
200117;1300;193,672;
200117;1400;194,799;
200117;1500;202,12;
200117;1600;193,88;
200117;1700;192,945;
200117;1800;193,005;
200117;1900;182,422;
200117;2000;172,626;
200117;2100;180,349;
200117;2200;177,23;
200117;2300;166,341;
200118;0000;180,82;
200118;0100;191,849;
200118;0200;196,891;
200118;0300;202,554;
200118;0400;193,771;
200118;0500;190,37;
200118;0600;190,023;
200118;0700;201,592;
200118;0800;194,404;
200118;0900;296,703;
200118;1000;214,104;
200118;1100;216,578;
200118;1200;189,793;
200118;1300;200,658;
200118;1400;200,579;
200118;1500;192,502;
200118;1600;194,651;
200118;1700;193,579;
200118;1800;186,531;
200118;1900;190,058;
200118;2000;179,109;
200118;2100;172,333;
200118;2200;176,915;
200118;2300;180,01;
200119;0000;200,675;
200119;0100;195,964;
200119;0200;190,261;
200119;0300;172,942;
200119;0400;145,885;
200119;0500;211,057;
200119;0600;201,161;
200119;0700;191,427;
200119;0800;204,542;
200119;0900;193,638;
200119;1000;193,879;
200119;1100;203,209;
200119;1200;197,975;
200119;1300;192,68;
200119;1400;190,931;
200119;1500;192,794;
200119;1600;190,51;
200119;1700;194,796;
200119;1800;198,074;
200119;1900;186,995;
200119;2000;157,936;
200119;2100;155,231;
200119;2200;178,65;
200119;2300;197,194;
200120;0000;190,14;
200120;0100;185,759;
200120;0200;169,382;
200120;0300;197,072;
200120;0400;185,423;
200120;0500;212,805;
200120;0600;210,338;
200120;0700;196,016;
200120;0800;171,777;
200120;0900;198,841;
200120;1000;204,435;
200120;1100;198,425;
200120;1200;203,881;
200120;1300;201,952;
200120;1400;202,067;
200120;1500;199,814;
200120;1600;195,676;
200120;1700;198,78;
200120;1800;191,785;
200120;1900;192,92;
200120;2000;172,929;
200120;2100;165,751;
200120;2200;173,12;
200120;2300;191,634;
200121;0000;196,673;
200121;0100;192,263;
200121;0200;175,224;
200121;0300;186,321;
200121;0400;176,509;
200121;0500;177,041;
200121;0600;199,903;
200121;0700;142,843;
200121;0800;305,27;
200121;0900;212,738;
200121;1000;197,959;
200121;1100;189,304;
200121;1200;193,925;
200121;1300;200,954;
200121;1400;201,262;
200121;1500;202,474;
200121;1600;200,786;
200121;1700;195,329;
200121;1800;187,632;
200121;1900;195,31;
200121;2000;185,192;
200121;2100;184,751;
200121;2200;185,28;
200121;2300;174,932;
200122;0000;186,489;
200122;0100;178,173;
200122;0200;181,53;
200122;0300;203,553;
200122;0400;190,918;
200122;0500;199,619;
200122;0600;178,931;
200122;0700;186,859;
200122;0800;190,813;
200122;0900;187,616;
200122;1000;194,492;
200122;1100;194,773;
200122;1200;197,007;
200122;1300;197,266;
200122;1400;196,023;
200122;1500;195,387;
200122;1600;196,649;
200122;1700;198,385;
200122;1800;198,598;
200122;1900;190,275;
200122;2000;165,961;
200122;2100;166,249;
200122;2200;184,022;
200122;2300;187,438;
200123;0000;182,327;
200123;0100;195,218;
200123;0200;180,095;
200123;0300;168,288;
200123;0400;208,031;
200123;0500;202,772;
200123;0600;185,96;
200123;0700;188,558;
200123;0800;194,13;
200123;0900;205,204;
200123;1000;198,508;
200123;1100;200,234;
200123;1200;201,627;
200123;1300;203,9;
200123;1400;213,828;
200123;1500;203,96;
200123;1600;201,457;
200123;1700;195,908;
200123;1800;196,636;
200123;1900;191,106;
200123;2000;187,05;
200123;2100;175,542;
200123;2200;181,945;
200123;2300;178,848;
200124;0000;168,731;
200124;0100;181,662;
200124;0200;183,866;
200124;0300;191,794;
200124;0400;198,766;
200124;0500;203,391;
200124;0600;207,145;
200124;0700;162,116;
200124;0800;263,186;
200124;0900;320,834;
200124;1000;217,948;
200124;1100;205,485;
200124;1200;184,487;
200124;1300;202,464;
200124;1400;197,7;
200124;1500;206,643;
200124;1600;220,261;
200124;1700;221,929;
200124;1800;212,794;
200124;1900;190,664;
200124;2000;166,733;
200124;2100;168,42;
200124;2200;181,369;
200124;2300;167,342;
200125;0000;166,324;
200125;0100;209,009;
200125;0200;188,384;
200125;0300;191,032;
200125;0400;167,277;
200125;0500;179,552;
200125;0600;206,702;
200125;0700;244,962;
200125;0800;242,397;
200125;0900;162,833;
200125;1000;195,639;
200125;1100;195,883;
200125;1200;195,816;
200125;1300;201,412;
200125;1400;209,552;
200125;1500;214,81;
200125;1600;206,919;
200125;1700;222,924;
200125;1800;216,099;
200125;1900;202,435;
200125;2000;179,865;
200125;2100;166,914;
200125;2200;171,937;
200125;2300;170,613;
200126;0000;159,219;
200126;0100;215,112;
200126;0200;196,874;
200126;0300;127,821;
200126;0400;193,678;
200126;0500;203,679;
200126;0600;173,746;
200126;0700;169,688;
200126;0800;198,586;
200126;0900;232,525;
200126;1000;201,856;
200126;1100;200,336;
200126;1200;207,917;
200126;1300;212,35;
200126;1400;202,667;
200126;1500;205,095;
200126;1600;210,862;
200126;1700;224,379;
200126;1800;222,446;
200126;1900;216,416;
200126;2000;189,398;
200126;2100;161,443;
200126;2200;171,806;
200126;2300;184,208;
200127;0000;173,318;
200127;0100;169,786;
200127;0200;177,191;
200127;0300;204,986;
200127;0400;353,779;
200127;0500;307,044;
200127;0600;350,574;
200127;0700;179,948;
200127;0800;201,839;
200127;0900;207,439;
200127;1000;191,127;
200127;1100;203,365;
200127;1200;202,319;
200127;1300;191,756;
200127;1400;209,552;
200127;1500;225,045;
200127;1600;223,141;
200127;1700;222,292;
200127;1800;210,975;
200127;1900;182,075;
200127;2000;164,526;
200127;2100;167,047;
200127;2200;170,052;
200127;2300;170,127;
200128;0000;197,992;
200128;0100;203,226;
200128;0200;182,755;
200128;0300;177,897;
200128;0400;177,568;
200128;0500;165,586;
200128;0600;194,48;
200128;0700;205,278;
200128;0800;207,519;
200128;0900;214,724;
200128;1000;217,779;
200128;1100;201,189;
200128;1200;204,647;
200128;1300;203,64;
200128;1400;215,007;
200128;1500;214,712;
200128;1600;236,937;
200128;1700;237,057;
200128;1800;222,367;
200128;1900;182,367;
200128;2000;169,145;
200128;2100;172,496;
200128;2200;193,427;
200128;2300;182,004;
200129;0000;181,948;
200129;0100;162,465;
200129;0200;154,202;
200129;0300;207,965;
200129;0400;214,636;
200129;0500;179,17;
200129;0600;193,21;
200129;0700;189,838;
200129;0800;175,941;
200129;0900;201,993;
200129;1000;204,899;
200129;1100;200,947;
200129;1200;204,65;
200129;1300;206,383;
200129;1400;203,376;
200129;1500;197,63;
200129;1600;205,629;
200129;1700;222,017;
200129;1800;208,447;
200129;1900;190,538;
200129;2000;167,664;
200129;2100;173,376;
200129;2200;171,821;
200129;2300;189,908;
200130;0000;187,44;
200130;0100;198,487;
200130;0200;184,58;
200130;0300;229,651;
200130;0400;73,4343;
200130;0500;169,909;
200130;0600;298,987;
200130;0700;197,464;
200130;0800;315,113;
200130;0900;223,823;
200130;1000;203,198;
200130;1100;199,276;
200130;1200;199,898;
200130;1300;208,006;
200130;1400;205,553;
200130;1500;197,184;
200130;1600;225,423;
200130;1700;221,388;
200130;1800;219,897;
200130;1900;195,316;
200130;2000;180,449;
200130;2100;170,758;
200130;2200;173,521;
200130;2300;178,836;
200131;0000;176,328;
200131;0100;196,356;
200131;0200;197,775;
200131;0300;210,023;
200131;0400;246,645;
200131;0500;253,357;
200131;0600;91,1182;
200131;0700;280,01;
200131;0800;322,151;
200131;0900;322,932;
200131;1000;327,483;
200131;1100;195,35;
200131;1200;199,655;
200131;1300;200,538;
200131;1400;200,041;
200131;1500;225,009;
200131;1600;229,119;
200131;1700;236,722;
200131;1800;208,917;
200131;1900;191,422;
200131;2000;173,411;
200131;2100;180,667;
200131;2200;177,421;
200131;2300;174,933;
200201;0000;189,071;
200201;0100;200,935;
200201;0200;208,847;
200201;0300;188,664;
200201;0400;225,499;
200201;0500;155,593;
200201;0600;9,8981;
200201;0700;214,84;
200201;0800;219,046;
200201;0900;174,305;
200201;1000;196,453;
200201;1100;194,761;
200201;1200;203,062;
200201;1300;205,404;
200201;1400;200,344;
200201;1500;203,529;
200201;1600;198,291;
200201;1700;222,66;
200201;1800;216,928;
200201;1900;196,869;
200201;2000;177,42;
200201;2100;176,172;
200201;2200;193,045;
200201;2300;156,501;
200202;0000;174,311;
200202;0100;204,478;
200202;0200;150,353;
200202;0300;144,347;
200202;0400;98,4727;
200202;0500;45,1506;
200202;0600;355,601;
200202;0700;299,562;
200202;0800;306,413;
200202;0900;305,113;
200202;1000;201,11;
200202;1100;195,491;
200202;1200;200,013;
200202;1300;194,665;
200202;1400;214,701;
200202;1500;219,546;
200202;1600;215,978;
200202;1700;210,62;
200202;1800;197,403;
200202;1900;193,474;
200202;2000;176,004;
200202;2100;172,613;
200202;2200;170,671;
200202;2300;175,859;
200203;0000;193,776;
200203;0100;187,673;
200203;0200;188,366;
200203;0300;188,833;
200203;0400;196,731;
200203;0500;195,25;
200203;0600;195,066;
200203;0700;202,775;
200203;0800;220,18;
200203;0900;154,195;
200203;1000;182,268;
200203;1100;202,582;
200203;1200;195,664;
200203;1300;190,887;
200203;1400;197,56;
200203;1500;225,014;
200203;1600;221,514;
200203;1700;219,786;
200203;1800;215,085;
200203;1900;207,468;
200203;2000;180,941;
200203;2100;176,109;
200203;2200;170,616;
200203;2300;164,295;
200204;0000;156,029;
200204;0100;164,795;
200204;0200;182,191;
200204;0300;175,524;
200204;0400;180,129;
200204;0500;218,132;
200204;0600;198,429;
200204;0700;164,852;
200204;0800;202,818;
200204;0900;200,819;
200204;1000;226,358;
200204;1100;201,884;
200204;1200;194,676;
200204;1300;206,798;
200204;1400;209,559;
200204;1500;206,39;
200204;1600;222,983;
200204;1700;230,508;
200204;1800;236,045;
200204;1900;230,178;
200204;2000;205,492;
200204;2100;175,754;
200204;2200;170,68;
200204;2300;170,989;
200205;0000;172,299;
200205;0100;181,913;
200205;0200;190,319;
200205;0300;178,966;
200205;0400;201,65;
200205;0500;188,643;
200205;0600;160,395;
200205;0700;169,341;
200205;0800;199,961;
200205;0900;195,615;
200205;1000;194,307;
200205;1100;198,019;
200205;1200;201,572;
200205;1300;191,822;
200205;1400;196,367;
200205;1500;202,076;
200205;1600;203,818;
200205;1700;204,336;
200205;1800;201,849;
200205;1900;184,498;
200205;2000;183,49;
200205;2100;177,091;
200205;2200;172,207;
200205;2300;165,479;
200206;0000;161,127;
200206;0100;164,48;
200206;0200;158,711;
200206;0300;214,445;
200206;0400;213,864;
200206;0500;203,812;
200206;0600;190,632;
200206;0700;205,41;
200206;0800;203,082;
200206;0900;184,365;
200206;1000;200,985;
200206;1100;192,375;
200206;1200;195,538;
200206;1300;201,342;
200206;1400;214,942;
200206;1500;205,787;
200206;1600;207,653;
200206;1700;205,344;
200206;1800;208,628;
200206;1900;185,946;
200206;2000;174,888;
