FECHA (YYMMDD);HORA (HHMM);;
180201;2300;0,643629;
180202;0000;0,768206;
180202;0100;0,69807;
180202;0200;0,985125;
180202;0300;0,631452;
180202;0400;0,707613;
180202;0500;0,953403;
180202;0600;1,08431;
180202;0700;1,37757;
180202;0800;1,53949;
180202;0900;1,46125;
180202;1000;1,80626;
180202;1100;2,26696;
180202;1200;2,71656;
180202;1300;2,9379;
180202;1400;2,81314;
180202;1500;3,08092;
180202;1600;3,19409;
180202;1700;3,06335;
180202;1800;2,6334;
180202;1900;2,02954;
180202;2000;1,86177;
180202;2100;1,46532;
180202;2200;1,05906;
180202;2300;0,881943;
180203;0000;0,820565;
180203;0100;0,909295;
180203;0200;1,15415;
180203;0300;1,48603;
180203;0400;1,02147;
180203;0500;1,38588;
180203;0600;1,32926;
180203;0700;1,2868;
180203;0800;1,39459;
180203;0900;1,02009;
180203;1000;1,35054;
180203;1100;1,8915;
180203;1200;2,62194;
180203;1300;2,63468;
180203;1400;2,95553;
180203;1500;3,11367;
180203;1600;3,15856;
180203;1700;2,75328;
180203;1800;2,37844;
180203;1900;2,16297;
180203;2000;1,50174;
180203;2100;1,62011;
180203;2200;1,33332;
180203;2300;1,09418;
180204;0000;0,768871;
180204;0100;0,434533;
180204;0200;0,240535;
180204;0300;0,602964;
180204;0400;0,523802;
180204;0500;0,679446;
180204;0600;0,496326;
180204;0700;0,854532;
180204;0800;0,357979;
180204;0900;0,485006;
180204;1000;0,974314;
180204;1100;1,21802;
180204;1200;2,11306;
180204;1300;2,60485;
180204;1400;2,77228;
180204;1500;2,85422;
180204;1600;3,42637;
180204;1700;3,3352;
180204;1800;3,10673;
180204;1900;2,3278;
180204;2000;2,45382;
180204;2100;1,52555;
180204;2200;1,56121;
180204;2300;1,18849;
180205;0000;0,830454;
180205;0100;0,977806;
180205;0200;0,703919;
180205;0300;0,926221;
180205;0400;0,718294;
180205;0500;0,99525;
180205;0600;1,04386;
180205;0700;1,5154;
180205;0800;1,14773;
180205;0900;1,40843;
180205;1000;0,884121;
180205;1100;1,52331;
180205;1200;2,50791;
180205;1300;3,051;
180205;1400;3,2624;
180205;1500;3,2642;
180205;1600;3,0159;
180205;1700;2,7714;
180205;1800;2,32349;
180205;1900;1,69631;
180205;2000;2,03507;
180205;2100;1,43151;
180205;2200;0,542706;
180205;2300;0,458691;
180206;0000;1,10808;
180206;0100;0,758678;
180206;0200;0,965705;
180206;0300;1,45624;
180206;0400;0,967257;
180206;0500;0,761975;
180206;0600;1,39314;
180206;0700;1,57111;
180206;0800;0,73202;
180206;0900;2,08797;
180206;1000;1,21686;
180206;1100;2,07053;
180206;1200;2,5179;
180206;1300;2,21693;
180206;1400;2,42269;
180206;1500;3,13725;
180206;1600;3,1228;
180206;1700;3,15504;
180206;1800;2,77533;
180206;1900;2,26721;
